timestamp,ear,perclos,state,drowsy_score
2026-06-29T15:59:31.527367,0.2146608287784279,,DROWSY,35.0
2026-06-29T15:59:31.677204,0.22140074505112275,,DROWSY,35.5
2026-06-29T15:59:31.830085,0.2285514103581059,,DROWSY,36.0
2026-06-29T15:59:31.979657,0.2362130388471246,,DROWSY,36.5
2026-06-29T15:59:32.140218,0.24415465176108392,,DROWSY,37.0
2026-06-29T15:59:32.293078,0.2537749939479935,,DROWSY,37.5
2026-06-29T15:59:32.440928,0.26307241920325986,,AWAKE,37.2
2026-06-29T15:59:32.592356,0.2720670910598741,,AWAKE,36.900000000000006
2026-06-29T15:59:32.748266,0.2800484301439569,,AWAKE,36.60000000000001
2026-06-29T15:59:32.901492,0.2859851900629814,,AWAKE,36.30000000000001
2026-06-29T15:59:33.064127,0.2901314764004942,,AWAKE,36.000000000000014
2026-06-29T15:59:33.264669,0.2926463690403647,,AWAKE,35.70000000000002
2026-06-29T15:59:33.423010,0.29344888756810467,,AWAKE,35.40000000000002
2026-06-29T15:59:33.576195,0.29342448826805373,,AWAKE,35.10000000000002
2026-06-29T15:59:33.731343,0.29270981822061226,,AWAKE,34.800000000000026
2026-06-29T15:59:33.891969,0.29257776865179747,,AWAKE,34.50000000000003
2026-06-29T15:59:34.049165,0.29222650153518187,,AWAKE,34.20000000000003
2026-06-29T15:59:34.194915,0.28846449953154546,,AWAKE,33.900000000000034
2026-06-29T15:59:34.344462,0.28223438633655434,,AWAKE,33.60000000000004
2026-06-29T15:59:34.513616,0.27570889406899635,,AWAKE,33.30000000000004
2026-06-29T15:59:34.672671,0.26822509794179583,,AWAKE,33.00000000000004
2026-06-29T15:59:34.824959,0.26282799710430954,,AWAKE,32.700000000000045
2026-06-29T15:59:34.984617,0.2576447468305743,,DROWSY,33.200000000000045
2026-06-29T15:59:35.142165,0.2532395701843914,,DROWSY,33.700000000000045
2026-06-29T15:59:35.299968,0.24897973346218785,,DROWSY,34.200000000000045
2026-06-29T15:59:35.446580,0.2435672408238794,,DROWSY,34.700000000000045
2026-06-29T15:59:35.605707,0.23876723356543927,,DROWSY,35.200000000000045
2026-06-29T15:59:35.763273,0.23417854536777524,,DROWSY,35.700000000000045
2026-06-29T15:59:35.918829,0.23006995385394596,,DROWSY,36.200000000000045
2026-06-29T15:59:36.078784,0.22755705972812865,,DROWSY,36.700000000000045
2026-06-29T15:59:36.225373,0.22574802105964575,,DROWSY,37.200000000000045
2026-06-29T15:59:36.381129,0.22432780824691995,,DROWSY,37.700000000000045
2026-06-29T15:59:36.539520,0.22382985298518615,,DROWSY,38.200000000000045
2026-06-29T15:59:36.696323,0.22240622869516416,,DROWSY,38.700000000000045
2026-06-29T15:59:36.853029,0.22283971256459628,,DROWSY,39.200000000000045
2026-06-29T15:59:37.008301,0.22366574876559678,,DROWSY,39.700000000000045
2026-06-29T15:59:37.158595,0.22511035973488985,,DROWSY,40.200000000000045
2026-06-29T15:59:37.315139,0.22480305245281257,,DROWSY,40.700000000000045
2026-06-29T15:59:37.472525,0.224151935200902,,DROWSY,41.200000000000045
2026-06-29T15:59:37.628070,0.22345353760642594,,DROWSY,41.700000000000045
2026-06-29T15:59:37.783683,0.22274995656355434,,DROWSY,42.200000000000045
2026-06-29T15:59:37.937943,0.22418153670447005,,DROWSY,42.700000000000045
2026-06-29T15:59:38.101540,0.22599617664834828,,DROWSY,43.200000000000045
2026-06-29T15:59:38.263637,0.226963198806072,,DROWSY,43.700000000000045
2026-06-29T15:59:38.416044,0.2285886928690297,,DROWSY,44.200000000000045
2026-06-29T15:59:38.572723,0.22933744822835922,,DROWSY,44.700000000000045
2026-06-29T15:59:38.729661,0.2307552910956283,,DROWSY,45.200000000000045
2026-06-29T15:59:38.883440,0.2314918307426987,,DROWSY,45.700000000000045
2026-06-29T15:59:39.033428,0.23230161022687348,,DROWSY,46.200000000000045
2026-06-29T15:59:39.189719,0.23249546136302895,,DROWSY,46.700000000000045
2026-06-29T15:59:39.348638,0.23134363578428704,,DROWSY,47.200000000000045
2026-06-29T15:59:39.500232,0.23045349765336703,,DROWSY,47.700000000000045
2026-06-29T15:59:39.645518,0.2321484324567593,,DROWSY,48.200000000000045
2026-06-29T15:59:39.798577,0.2331580918328004,,DROWSY,48.700000000000045
2026-06-29T15:59:39.954905,0.23289328371670492,,DROWSY,49.200000000000045
2026-06-29T15:59:40.115726,0.23334208237174967,,DROWSY,49.700000000000045
2026-06-29T15:59:40.265206,0.23475675153709766,,DROWSY,50.200000000000045
2026-06-29T15:59:40.426605,0.23689617502391885,,DROWSY,50.700000000000045
2026-06-29T15:59:40.583138,0.2376440045462802,,DROWSY,51.200000000000045
2026-06-29T15:59:40.732409,0.23727935018981752,,DROWSY,51.700000000000045
2026-06-29T15:59:40.890474,0.2355754238246641,,DROWSY,52.200000000000045
2026-06-29T15:59:41.045088,0.23252689524825845,,DROWSY,52.700000000000045
2026-06-29T15:59:41.198949,0.22980510808157406,,DROWSY,53.200000000000045
2026-06-29T15:59:41.352034,0.22803558972081592,,DROWSY,53.700000000000045
2026-06-29T15:59:41.513650,0.2259542315372119,,DROWSY,54.200000000000045
2026-06-29T15:59:41.669359,0.22433946592479798,,DROWSY,54.700000000000045
2026-06-29T15:59:41.817114,0.22236123948602837,,DROWSY,55.200000000000045
2026-06-29T15:59:41.974511,0.2214245670035643,,DROWSY,55.700000000000045
2026-06-29T15:59:42.132645,0.22574007446606936,,DROWSY,56.200000000000045
2026-06-29T15:59:42.291425,0.23280384331213147,,DROWSY,56.700000000000045
2026-06-29T15:59:42.446168,0.24023168429904873,,DROWSY,57.200000000000045
2026-06-29T15:59:42.634066,0.24737406287727698,,DROWSY,57.700000000000045
2026-06-29T15:59:42.795997,0.25341223929636536,,DROWSY,58.200000000000045
2026-06-29T15:59:42.948560,0.2585270925025909,,DROWSY,58.700000000000045
2026-06-29T15:59:43.104380,0.26226712522827755,,AWAKE,58.40000000000005
2026-06-29T15:59:43.262204,0.26371892576058964,,AWAKE,58.10000000000005
2026-06-29T15:59:43.419174,0.2635556774281401,,AWAKE,57.800000000000054
2026-06-29T15:59:43.563953,0.2639672436191233,,AWAKE,57.50000000000006
2026-06-29T15:59:43.711498,0.2641876216369961,,AWAKE,57.20000000000006
2026-06-29T15:59:43.865403,0.2635987779602959,,AWAKE,56.90000000000006
2026-06-29T15:59:44.011802,0.26315822627397595,,AWAKE,56.600000000000065
2026-06-29T15:59:44.170955,0.26399575290000743,,AWAKE,56.30000000000007
2026-06-29T15:59:44.330849,0.2643842800316902,,AWAKE,56.00000000000007
2026-06-29T15:59:44.488560,0.26443644123654475,,AWAKE,55.700000000000074
2026-06-29T15:59:44.647477,0.26530981567711037,,AWAKE,55.40000000000008
2026-06-29T15:59:44.805108,0.26559513158910847,,AWAKE,55.10000000000008
2026-06-29T15:59:44.969838,0.266130563785543,,AWAKE,54.80000000000008
2026-06-29T15:59:45.135610,0.26532266133747406,,AWAKE,54.500000000000085
2026-06-29T15:59:45.286393,0.26446595592849437,,AWAKE,54.20000000000009
2026-06-29T15:59:45.441117,0.26295855939986124,,AWAKE,53.90000000000009
2026-06-29T15:59:45.595890,0.2614292349385371,,AWAKE,53.600000000000094
2026-06-29T15:59:45.751396,0.26082991446017134,,AWAKE,53.3000000000001
2026-06-29T15:59:45.909592,0.2609787861940758,,AWAKE,53.0000000000001
2026-06-29T15:59:46.066874,0.26057420847044777,,AWAKE,52.7000000000001
2026-06-29T15:59:46.220613,0.2593077430754104,,AWAKE,52.400000000000105
2026-06-29T15:59:46.375446,0.2585821965190263,,AWAKE,52.10000000000011
2026-06-29T15:59:46.532156,0.25827197137552427,,AWAKE,51.80000000000011
2026-06-29T15:59:46.688585,0.2585692892705409,,AWAKE,51.500000000000114
2026-06-29T15:59:46.843743,0.25711653998346523,,AWAKE,51.20000000000012
2026-06-29T15:59:47.000602,0.2562063411095189,,AWAKE,50.90000000000012
2026-06-29T15:59:47.155547,0.2541521832556806,,AWAKE,50.60000000000012
2026-06-29T15:59:47.317857,0.2534830675888797,,AWAKE,50.300000000000125
2026-06-29T15:59:47.474393,0.2546977272553474,,AWAKE,50.00000000000013
2026-06-29T15:59:47.634506,0.25624943423741087,,AWAKE,49.70000000000013
2026-06-29T15:59:47.791356,0.2592196651096679,,AWAKE,49.400000000000134
2026-06-29T15:59:47.947476,0.263307722985395,,AWAKE,49.100000000000136
2026-06-29T15:59:48.105491,0.26570334421159403,,AWAKE,48.80000000000014
2026-06-29T15:59:48.251869,0.26721263733883194,,AWAKE,48.50000000000014
2026-06-29T15:59:48.404794,0.2701948496212764,,AWAKE,48.200000000000145
2026-06-29T15:59:48.552517,0.2726963421569374,,AWAKE,47.90000000000015
2026-06-29T15:59:48.701281,0.2748581722839766,,AWAKE,47.60000000000015
2026-06-29T15:59:48.851291,0.27615957665352164,,AWAKE,47.30000000000015
2026-06-29T15:59:49.002159,0.27640341343297203,,AWAKE,47.000000000000156
2026-06-29T15:59:49.165525,0.2760754212722574,,AWAKE,46.70000000000016
2026-06-29T15:59:49.311210,0.2752888560807144,,AWAKE,46.40000000000016
2026-06-29T15:59:49.465109,0.2752096856874038,,AWAKE,46.100000000000165
2026-06-29T15:59:49.636796,0.2727135986338889,,AWAKE,45.80000000000017
2026-06-29T15:59:49.828694,0.2731396581757863,,AWAKE,45.50000000000017
2026-06-29T15:59:49.997286,0.27603344424707565,,AWAKE,45.20000000000017
2026-06-29T15:59:50.152061,0.2800128559153212,,AWAKE,44.900000000000176
2026-06-29T15:59:50.308663,0.2837631843654157,,AWAKE,44.60000000000018
2026-06-29T15:59:50.460385,0.2878529698810322,,AWAKE,44.30000000000018
2026-06-29T15:59:50.615898,0.2919254805943189,,AWAKE,44.000000000000185
2026-06-29T15:59:50.785219,0.29646888461898385,,AWAKE,43.70000000000019
2026-06-29T15:59:50.949183,0.30088783571075933,,AWAKE,43.40000000000019
2026-06-29T15:59:51.123830,0.3052841719785793,,AWAKE,43.10000000000019
2026-06-29T15:59:51.300736,0.3095525679200047,,AWAKE,42.800000000000196
2026-06-29T15:59:51.467577,0.3145176371875708,,AWAKE,42.5000000000002
2026-06-29T15:59:51.670387,0.3196342232563385,,AWAKE,42.2000000000002
2026-06-29T15:59:51.850787,0.3253183397568879,,AWAKE,41.900000000000205
2026-06-29T15:59:52.026666,0.33134165253151965,,AWAKE,41.60000000000021
2026-06-29T15:59:52.258848,0.33749154619670346,,AWAKE,41.30000000000021
2026-06-29T15:59:52.447175,0.34256511903848985,,AWAKE,41.00000000000021
2026-06-29T15:59:52.634005,0.34671694068280773,,AWAKE,40.700000000000216
2026-06-29T15:59:52.807684,0.3512331788475063,,AWAKE,40.40000000000022
2026-06-29T15:59:52.965920,0.3562531697019197,,AWAKE,40.10000000000022
2026-06-29T15:59:53.156813,0.3616667395530788,,AWAKE,39.800000000000225
2026-06-29T15:59:53.340855,0.3599421721324054,,AWAKE,39.50000000000023
2026-06-29T15:59:53.512951,0.3550082823681383,,AWAKE,39.20000000000023
2026-06-29T15:59:53.671513,0.35088926443456414,,AWAKE,38.90000000000023
2026-06-29T15:59:53.847685,0.34864051264342727,,AWAKE,38.600000000000236
2026-06-29T15:59:54.034800,0.3493657309104101,,AWAKE,38.30000000000024
2026-06-29T15:59:54.237700,0.3506568824079794,,AWAKE,38.00000000000024
2026-06-29T15:59:54.432303,0.35253551845912623,,AWAKE,37.700000000000244
2026-06-29T15:59:54.600186,0.3546005526627684,,AWAKE,37.40000000000025
2026-06-29T15:59:54.773090,0.3572541538297449,,AWAKE,37.10000000000025
2026-06-29T15:59:54.943625,0.35661825442448536,,AWAKE,36.80000000000025
2026-06-29T15:59:55.118622,0.35318751020513905,,AWAKE,36.500000000000256
2026-06-29T15:59:55.300642,0.34889921702451354,,AWAKE,36.20000000000026
2026-06-29T15:59:55.505592,0.34636703523958784,,AWAKE,35.90000000000026
2026-06-29T15:59:55.714188,0.3457105398846073,,AWAKE,35.600000000000264
2026-06-29T15:59:55.918304,0.34598561721237336,,AWAKE,35.30000000000027
2026-06-29T15:59:56.117159,0.34727972990742645,,AWAKE,35.00000000000027
2026-06-29T15:59:56.292104,0.3492889730212744,,AWAKE,34.70000000000027
2026-06-29T15:59:56.482345,0.35211042862887404,,AWAKE,34.400000000000276
2026-06-29T15:59:56.686752,0.3551979301656347,,AWAKE,34.10000000000028
2026-06-29T15:59:56.858007,0.35795412745186167,,AWAKE,33.80000000000028
2026-06-29T15:59:57.028041,0.3620726124358539,,AWAKE,33.500000000000284
2026-06-29T15:59:57.201190,0.3661628521696486,,AWAKE,33.20000000000029
2026-06-29T15:59:57.376318,0.3698058806550121,,AWAKE,32.90000000000029
2026-06-29T15:59:57.578217,0.3722549960629865,,AWAKE,32.60000000000029
2026-06-29T15:59:57.778124,0.37437115286698885,,AWAKE,32.300000000000296
2026-06-29T15:59:57.981605,0.3759447491258267,,AWAKE,32.0000000000003
2026-06-29T15:59:58.188909,0.37772324798726487,,AWAKE,31.700000000000298
2026-06-29T15:59:58.389654,0.3783194894967448,,AWAKE,31.400000000000297
2026-06-29T15:59:58.594245,0.3791773841797071,,AWAKE,31.100000000000296
2026-06-29T15:59:58.816315,0.38039330518782966,,AWAKE,30.800000000000296
2026-06-29T15:59:58.988236,0.38187574152182346,,AWAKE,30.500000000000295
2026-06-29T15:59:59.168148,0.38361747444418953,,AWAKE,30.200000000000294
2026-06-29T15:59:59.336905,0.3846473334111467,,AWAKE,29.900000000000293
2026-06-29T15:59:59.509210,0.38579288667759,,AWAKE,29.600000000000293
2026-06-29T15:59:59.698876,0.3871093190977675,,AWAKE,29.300000000000292
2026-06-29T15:59:59.870772,0.38878107583205884,,AWAKE,29.00000000000029
2026-06-29T16:00:00.041417,0.3887735742177157,,AWAKE,28.70000000000029
2026-06-29T16:00:00.211933,0.3858624532593088,,AWAKE,28.40000000000029
2026-06-29T16:00:00.382997,0.3838848051025787,,AWAKE,28.10000000000029
2026-06-29T16:00:00.553726,0.38185798067135784,,AWAKE,27.80000000000029
2026-06-29T16:00:00.727874,0.38087253263664944,,AWAKE,27.500000000000288
2026-06-29T16:00:00.915531,0.3804879930941586,,AWAKE,27.200000000000287
2026-06-29T16:00:01.101807,0.38032155722784994,,AWAKE,26.900000000000286
2026-06-29T16:00:01.284411,0.3809580423261613,,AWAKE,26.600000000000286
2026-06-29T16:00:01.472444,0.381653195341884,,AWAKE,26.300000000000285
2026-06-29T16:00:01.752884,0.3824446651552122,,AWAKE,26.000000000000284
2026-06-29T16:00:01.922224,0.3840062792479438,,AWAKE,25.700000000000284
2026-06-29T16:00:02.094570,0.38607840735344817,,AWAKE,25.400000000000283
2026-06-29T16:00:02.260092,0.3880473036271918,,AWAKE,25.100000000000282
2026-06-29T16:00:02.459865,0.38967802120023165,,AWAKE,24.80000000000028
2026-06-29T16:00:02.630420,0.3915733013295011,,AWAKE,24.50000000000028
2026-06-29T16:00:02.805672,0.39357794247059563,,AWAKE,24.20000000000028
2026-06-29T16:00:02.978298,0.3946675347364373,,AWAKE,23.90000000000028
2026-06-29T16:00:03.156534,0.3933686277629324,,AWAKE,23.60000000000028
2026-06-29T16:00:03.389665,0.3917759912060668,,AWAKE,23.300000000000278
2026-06-29T16:00:03.584906,0.3891497797199903,,AWAKE,23.000000000000277
2026-06-29T16:00:03.769538,0.38674676610689296,,AWAKE,22.700000000000276
2026-06-29T16:00:03.956306,0.38401924371562934,,AWAKE,22.400000000000276
2026-06-29T16:00:04.152924,0.38152624088869747,,AWAKE,22.100000000000275
2026-06-29T16:00:04.380277,0.3764356602777277,,AWAKE,21.800000000000274
2026-06-29T16:00:04.556603,0.369729711524863,,AWAKE,21.500000000000274
2026-06-29T16:00:04.753572,0.36293065462616536,,AWAKE,21.200000000000273
2026-06-29T16:00:04.951622,0.35659171064637957,,AWAKE,20.900000000000272
2026-06-29T16:00:05.130945,0.3507249945085951,,AWAKE,20.60000000000027
2026-06-29T16:00:05.305780,0.34545584837879095,,AWAKE,20.30000000000027
2026-06-29T16:00:05.489740,0.3406193759058975,,AWAKE,20.00000000000027
2026-06-29T16:00:05.673599,0.3363717062949214,,AWAKE,19.70000000000027
2026-06-29T16:00:05.860230,0.3289689705328498,,AWAKE,19.40000000000027
2026-06-29T16:00:06.022586,0.321708618247935,,AWAKE,19.100000000000268
2026-06-29T16:00:06.204457,0.31549241668677547,,AWAKE,18.800000000000267
2026-06-29T16:00:06.392519,0.30984376016194304,,AWAKE,18.500000000000266
2026-06-29T16:00:06.570892,0.30433864173978886,,AWAKE,18.200000000000266
2026-06-29T16:00:06.738852,0.2997711179189612,,AWAKE,17.900000000000265
2026-06-29T16:00:06.924463,0.2959366771412516,,AWAKE,17.600000000000264
2026-06-29T16:00:07.097279,0.29272421932987236,,AWAKE,17.300000000000264
2026-06-29T16:00:07.272117,0.2896808269502508,,AWAKE,17.000000000000263
2026-06-29T16:00:07.462241,0.2866592073377928,,AWAKE,16.700000000000262
2026-06-29T16:00:07.637965,0.2842761098885125,,AWAKE,16.40000000000026
2026-06-29T16:00:07.823245,0.28233514244259433,,AWAKE,16.10000000000026
2026-06-29T16:00:08.004638,0.28111178983237556,,AWAKE,15.80000000000026
2026-06-29T16:00:08.175429,0.27991635973403345,,AWAKE,15.50000000000026
2026-06-29T16:00:08.350067,0.2789990850056693,,AWAKE,15.200000000000259
2026-06-29T16:00:08.507492,0.27851128495825905,,AWAKE,14.900000000000258
2026-06-29T16:00:08.691572,0.27792048550627374,,AWAKE,14.600000000000257
2026-06-29T16:00:08.865267,0.2771586604535942,,AWAKE,14.300000000000257
2026-06-29T16:00:09.038067,0.27657393943942205,,AWAKE,14.000000000000256
2026-06-29T16:00:09.214013,0.27690596624632413,,AWAKE,13.700000000000255
2026-06-29T16:00:09.385299,0.2771306520815145,,AWAKE,13.400000000000254
2026-06-29T16:00:09.562743,0.27508001700214946,,AWAKE,13.100000000000254
2026-06-29T16:00:09.742619,0.2721742646617753,,AWAKE,12.800000000000253
2026-06-29T16:00:09.923050,0.26923642692155514,,AWAKE,12.500000000000252
2026-06-29T16:00:10.107207,0.2674315526093226,,AWAKE,12.200000000000252
2026-06-29T16:00:10.282162,0.267058855231349,,AWAKE,11.90000000000025
2026-06-29T16:00:10.452757,0.2664171187392633,,AWAKE,11.60000000000025
2026-06-29T16:00:10.619144,0.26679744617965606,,AWAKE,11.30000000000025
2026-06-29T16:00:10.790864,0.2670924977643551,,AWAKE,11.000000000000249
2026-06-29T16:00:10.958438,0.2678078717956257,,AWAKE,10.700000000000248
2026-06-29T16:00:11.141913,0.26826864927300387,,AWAKE,10.400000000000247
2026-06-29T16:00:11.306970,0.26903485934575355,,AWAKE,10.100000000000247
2026-06-29T16:00:11.490400,0.27003394435075495,,AWAKE,9.800000000000246
2026-06-29T16:00:11.659729,0.2704963720758876,,AWAKE,9.500000000000245
2026-06-29T16:00:11.824743,0.27001277580718314,,AWAKE,9.200000000000244
2026-06-29T16:00:12.002064,0.2697222707139329,,AWAKE,8.900000000000244
2026-06-29T16:00:12.174033,0.2703197917361238,,AWAKE,8.600000000000243
2026-06-29T16:00:12.346285,0.27162899038559246,,AWAKE,8.300000000000242
2026-06-29T16:00:12.515825,0.2735731371755965,,AWAKE,8.000000000000242
2026-06-29T16:00:12.705737,0.27160459650776203,,AWAKE,7.700000000000242
2026-06-29T16:00:12.894261,0.26979915122261716,,AWAKE,7.400000000000242
2026-06-29T16:00:13.063981,0.26953189078810774,,AWAKE,7.100000000000242
2026-06-29T16:00:13.237858,0.2696269430002923,,AWAKE,6.800000000000242
2026-06-29T16:00:13.419582,0.2701965906477597,,AWAKE,6.5000000000002425
2026-06-29T16:00:13.584191,0.27087056807780746,,AWAKE,6.200000000000243
2026-06-29T16:00:13.757723,0.2722089278672633,,AWAKE,5.900000000000243
2026-06-29T16:00:13.934684,0.2751442064729872,,AWAKE,5.600000000000243
2026-06-29T16:00:14.152649,0.2790988501325175,,AWAKE,5.300000000000243
2026-06-29T16:00:14.334024,0.27922824304340843,,AWAKE,5.000000000000243
2026-06-29T16:00:14.508596,0.2790950358323813,,AWAKE,4.7000000000002435
2026-06-29T16:00:14.687926,0.2777368553086833,,AWAKE,4.400000000000244
2026-06-29T16:00:14.864242,0.27694425603110184,,AWAKE,4.100000000000244
2026-06-29T16:00:15.032101,0.27759098699534823,,AWAKE,3.800000000000244
2026-06-29T16:00:15.209736,0.27821148560923264,,AWAKE,3.5000000000002442
2026-06-29T16:00:15.426149,0.2802140497960924,,AWAKE,3.2000000000002444
2026-06-29T16:00:15.653155,0.28423500972436666,,AWAKE,2.9000000000002446
2026-06-29T16:00:15.861552,0.2891080435236342,,AWAKE,2.600000000000245
2026-06-29T16:00:16.081416,0.29397774270117966,,AWAKE,2.300000000000245
2026-06-29T16:00:16.283427,0.29858088956075834,,AWAKE,2.000000000000245
2026-06-29T16:00:16.455880,0.3019622654800315,,AWAKE,1.700000000000245
2026-06-29T16:00:16.625750,0.3019143989499762,,AWAKE,1.400000000000245
2026-06-29T16:00:16.798649,0.30094277924261653,,AWAKE,1.100000000000245
2026-06-29T16:00:16.974674,0.29902243253271277,,AWAKE,0.800000000000245
2026-06-29T16:00:17.158591,0.29700677646874457,,AWAKE,0.5000000000002449
2026-06-29T16:00:17.344172,0.2948732376765459,,AWAKE,0.20000000000024493
2026-06-29T16:00:17.516587,0.2931182015481976,,AWAKE,0.0
2026-06-29T16:00:17.686738,0.29196712138070086,,AWAKE,0.0
2026-06-29T16:00:17.866582,0.29254492079137523,,AWAKE,0.0
2026-06-29T16:00:18.042948,0.29378763653346496,,AWAKE,0.0
2026-06-29T16:00:18.217182,0.29653780669181673,,AWAKE,0.0
2026-06-29T16:00:18.391961,0.29640261928342865,,AWAKE,0.0
2026-06-29T16:00:18.563377,0.2954568038253238,,AWAKE,0.0
2026-06-29T16:00:18.744771,0.2948599572428048,,AWAKE,0.0
2026-06-29T16:00:18.997687,0.2934818267453415,,AWAKE,0.0
2026-06-29T16:00:19.172091,0.291533292183302,,AWAKE,0.0
2026-06-29T16:00:19.350337,0.2895904269939436,,AWAKE,0.0
2026-06-29T16:00:19.526955,0.2874857772236998,,AWAKE,0.0
2026-06-29T16:00:19.700332,0.28679246596014224,,AWAKE,0.0
2026-06-29T16:00:19.873960,0.28590860897682274,,AWAKE,0.0
2026-06-29T16:00:20.032697,0.2846767784427848,,AWAKE,0.0
2026-06-29T16:00:20.202641,0.28426442230047083,,AWAKE,0.0
2026-06-29T16:00:20.375802,0.28456211500776835,,AWAKE,0.0
2026-06-29T16:00:20.545486,0.2846476214957347,,AWAKE,0.0
2026-06-29T16:00:20.712069,0.2848196994789667,,AWAKE,0.0
2026-06-29T16:00:20.883378,0.28502328045790676,,AWAKE,0.0
2026-06-29T16:00:21.054120,0.28530335787562966,,AWAKE,0.0
2026-06-29T16:00:21.241075,0.28519702936583136,,AWAKE,0.0
2026-06-29T16:00:21.427449,0.28515922941100286,,AWAKE,0.0
2026-06-29T16:00:21.617629,0.28472724761269125,,AWAKE,0.0
2026-06-29T16:00:21.786354,0.2846351128436553,,AWAKE,0.0
