timestamp,ear,perclos,mar,state,drowsy_score
2026-06-29T19:49:19.075477,0.3316305327391057,,2.883339762319674,DROWSY,10.0
2026-06-29T19:49:19.726842,0.3361090509249669,,3.254420207944159,DROWSY,19.7
2026-06-29T19:49:20.363931,0.3387012510805232,,2.792582483037985,DROWSY,29.4
2026-06-29T19:49:20.985708,0.341355744241179,,2.821371991590961,DROWSY,39.099999999999994
2026-06-29T19:49:21.569506,0.3437960044414553,,2.749813521084991,DROWSY,48.8
2026-06-29T19:49:22.155193,0.34576785129899884,,2.766827595448707,DROWSY,58.5
2026-06-29T19:49:22.732872,0.34860669954305534,,0.8218041336696239,DROWSY,68.2
2026-06-29T19:49:23.317526,0.3518351375943827,,0.9458853417224766,DROWSY,77.9
2026-06-29T19:49:23.921243,0.35462849546031144,,2.869302060219495,DROWSY,87.60000000000001
2026-06-29T19:49:24.514242,0.3544678531573085,,2.8603511220438134,DROWSY,97.30000000000001
2026-06-29T19:49:25.086094,0.354522936881841,,2.7601836508172624,DROWSY,100.0
2026-06-29T19:49:25.687301,0.36090086949501776,,2.9206919375910987,DROWSY,100.0
2026-06-29T19:49:26.293085,0.37104505347909017,,3.302956380795865,DROWSY,100.0
2026-06-29T19:49:26.886737,0.37785595630146923,,2.9348855018107267,DROWSY,100.0
2026-06-29T19:49:27.480676,0.383018100720925,,2.7563093807143995,DROWSY,100.0
2026-06-29T19:49:28.152111,0.38765598698065606,,1.4647711861635024,DROWSY,100.0
2026-06-29T19:49:28.760583,0.38783033768274117,,1.4912453848654812,DROWSY,100.0
2026-06-29T19:49:29.390718,0.3892821361576858,,2.985651073077568,DROWSY,100.0
2026-06-29T19:49:29.965755,0.389282003034273,,2.89779647172503,DROWSY,100.0
2026-06-29T19:49:30.556727,0.38982425568251317,,2.8853948646684513,DROWSY,100.0
2026-06-29T19:49:31.169457,0.38988567349112574,,2.7416026766240456,DROWSY,100.0
2026-06-29T19:49:31.752065,0.38831248124049383,,2.6605077951396265,DROWSY,100.0
2026-06-29T19:49:32.349974,0.38168079899728363,,2.717165842667871,DROWSY,100.0
2026-06-29T19:49:33.648767,0.37652074995130436,,2.6765376369320633,DROWSY,100.0
2026-06-29T19:49:34.225349,0.37017838209244547,,2.7666955325347047,DROWSY,100.0
2026-06-29T19:49:34.825018,0.366237018244237,,2.898913278879528,DROWSY,100.0
2026-06-29T19:49:35.416786,0.35822635874650194,,2.740499528511801,DROWSY,100.0
2026-06-29T19:49:35.989609,0.3507658982354708,,2.7846537434348946,DROWSY,100.0
2026-06-29T19:49:36.586460,0.3439583902295972,,2.7782447202798863,DROWSY,100.0
2026-06-29T19:49:37.190207,0.3367553308570713,,2.7605254030293316,DROWSY,100.0
2026-06-29T19:49:37.753623,0.3329272221062972,,2.735775355087755,DROWSY,100.0
2026-06-29T19:49:38.346957,0.3310985108877584,,2.6431394842227727,DROWSY,100.0
2026-06-29T19:49:38.924922,0.32896555342000067,,2.6688330893143086,DROWSY,100.0
2026-06-29T19:49:39.526007,0.3258551350148824,,2.6275432947902235,DROWSY,100.0
2026-06-29T19:49:40.107932,0.3247447224670011,,2.7143513905704,DROWSY,100.0
2026-06-29T19:49:40.729271,0.3250822386860738,,2.624032306444992,DROWSY,100.0
2026-06-29T19:49:41.326307,0.32541753376659127,,2.7421290996678067,DROWSY,100.0
2026-06-29T19:49:41.886689,0.3272489319853423,,2.805408156781924,DROWSY,100.0
2026-06-29T19:49:42.492046,0.3301316964051413,,2.8686005860646646,DROWSY,100.0
2026-06-29T19:49:43.107939,0.3297928302179119,,2.9465560647580604,DROWSY,100.0
2026-06-29T19:49:43.718410,0.3307684319155651,,2.869586125467021,DROWSY,100.0
2026-06-29T19:49:44.318676,0.332514275015673,,2.810429159163164,DROWSY,100.0
2026-06-29T19:49:44.909246,0.33484483399330817,,2.6797672889273128,DROWSY,100.0
2026-06-29T19:49:45.494667,0.3353100333046973,,0.7340908972937252,DROWSY,100.0
2026-06-29T19:49:46.108676,0.3360294672727386,,1.8110529449242974,DROWSY,100.0
2026-06-29T19:49:46.724203,0.3359213052774857,,2.1957657429513904,DROWSY,100.0
2026-06-29T19:49:47.378679,0.33679441724802406,,2.63291601685234,DROWSY,100.0
2026-06-29T19:49:47.982276,0.3364470244936643,,2.3998333769700766,DROWSY,100.0
2026-06-29T19:49:48.637352,0.3367626062745105,,2.767398272417566,DROWSY,100.0
2026-06-29T19:49:49.314466,0.3356254218279967,,2.6198248949338065,DROWSY,100.0
2026-06-29T19:49:49.973721,0.3346059783743793,,3.1196493486106722,DROWSY,100.0
2026-06-29T19:49:50.576539,0.33324574788233025,,3.0348309839795315,DROWSY,100.0
2026-06-29T19:49:51.164608,0.3328554943559676,,2.786621926242569,DROWSY,100.0
2026-06-29T19:49:51.752984,0.3333706420724252,,2.701573276864502,DROWSY,100.0
2026-06-29T19:49:52.343150,0.3342267125401964,,3.629282608349987,DROWSY,100.0
2026-06-29T19:49:52.946564,0.3364005386964031,,2.786171313068409,DROWSY,100.0
