timestamp,ear,perclos,state,drowsy_score
2026-06-29T13:11:27.946885,0.40814458557809213,,AWAKE,0.0
2026-06-29T13:11:28.091077,0.4072275260200059,,AWAKE,0.0
2026-06-29T13:11:28.235701,0.4058185952409128,,AWAKE,0.0
2026-06-29T13:11:28.377236,0.40322382122704253,,AWAKE,0.0
2026-06-29T13:11:28.521176,0.40007852727024135,,AWAKE,0.0
2026-06-29T13:11:28.660773,0.3959765475684475,,AWAKE,0.0
2026-06-29T13:11:28.803457,0.390599858129741,,AWAKE,0.0
2026-06-29T13:11:28.956046,0.3783237959698713,,AWAKE,0.0
2026-06-29T13:11:29.094498,0.3617916558204133,,AWAKE,0.0
2026-06-29T13:11:29.250086,0.3499186947578282,,AWAKE,0.0
2026-06-29T13:11:29.389798,0.34223173591700157,,AWAKE,0.0
2026-06-29T13:11:29.529766,0.3323717607278184,,AWAKE,0.0
2026-06-29T13:11:29.670156,0.3186810450773057,,AWAKE,0.0
2026-06-29T13:11:29.815636,0.3039335313374879,,AWAKE,0.0
2026-06-29T13:11:29.953485,0.28824150007560534,,AWAKE,0.0
2026-06-29T13:11:30.111837,0.2729431001407129,,AWAKE,0.0
2026-06-29T13:11:30.255747,0.2579143368313166,,DROWSY,0.5
2026-06-29T13:11:30.440679,0.2446095913636997,,DROWSY,1.0
2026-06-29T13:11:30.584825,0.23287559590013907,,DROWSY,1.5
2026-06-29T13:11:30.735838,0.22283459646639475,,DROWSY,2.0
2026-06-29T13:11:30.887281,0.21434958237201046,,DROWSY,2.5
2026-06-29T13:11:31.038865,0.20688294192519377,,DROWSY,3.0
2026-06-29T13:11:31.188053,0.20051211171429362,,DROWSY,3.5
2026-06-29T13:11:31.340636,0.19675179076322102,,SLEEPING,5.5
2026-06-29T13:11:31.501066,0.1982705066429354,,SLEEPING,7.5
2026-06-29T13:11:31.649516,0.20485865217909074,,DROWSY,8.0
2026-06-29T13:11:31.791323,0.21460233427082398,,DROWSY,8.5
2026-06-29T13:11:31.938459,0.2266316892339294,,DROWSY,9.0
2026-06-29T13:11:32.085834,0.23952112661984848,,DROWSY,9.5
2026-06-29T13:11:32.233529,0.2518465533338405,,DROWSY,10.0
2026-06-29T13:11:32.381729,0.2638518258983786,,AWAKE,9.7
2026-06-29T13:11:32.530734,0.2751146639788687,,AWAKE,9.399999999999999
2026-06-29T13:11:32.673835,0.2864773340351078,,AWAKE,9.099999999999998
2026-06-29T13:11:32.814226,0.29704369322044716,,AWAKE,8.799999999999997
