timestamp,ear,perclos,mar,state,drowsy_score
2026-06-29T20:13:45.728216,0.4064203759191824,,3.9898171564303535,DROWSY,10.0
2026-06-29T20:13:46.351462,0.41046456450265206,,4.40883349663961,DROWSY,19.7
2026-06-29T20:13:47.008700,0.41101679782529105,,4.390025635213154,DROWSY,29.4
2026-06-29T20:13:47.576778,0.4108519467968915,,4.451439310977852,DROWSY,39.099999999999994
2026-06-29T20:13:48.169527,0.41003486290301117,,3.122353958953462,DROWSY,48.8
2026-06-29T20:13:48.765449,0.4098026600949385,,2.819316252359565,DROWSY,58.5
2026-06-29T20:13:49.374609,0.40735123473560614,,2.7217944009953037,DROWSY,68.2
2026-06-29T20:13:49.944673,0.4065844663474968,,2.7443335078421254,DROWSY,77.9
2026-06-29T20:13:50.546523,0.4071349726593441,,2.612614133172487,DROWSY,87.60000000000001
2026-06-29T20:13:51.138538,0.40802421372506076,,2.731187662382048,DROWSY,97.30000000000001
2026-06-29T20:13:51.745463,0.4084766474354877,,2.7588567419616514,DROWSY,100.0
2026-06-29T20:13:52.337142,0.4070730949267019,,2.770172828594877,DROWSY,100.0
2026-06-29T20:13:52.946259,0.40138132073496924,,2.6989871896363904,DROWSY,100.0
2026-06-29T20:13:53.531622,0.39870391596685173,,2.7647040811922836,DROWSY,100.0
2026-06-29T20:13:54.159068,0.396934204084999,,2.6727011809165284,DROWSY,100.0
2026-06-29T20:13:54.764715,0.3959864161528896,,2.7135419811527544,DROWSY,100.0
2026-06-29T20:13:55.417426,0.3924743039199098,,2.786931889636194,DROWSY,100.0
2026-06-29T20:13:55.991632,0.39013060546749223,,2.863527158141879,DROWSY,100.0
2026-06-29T20:13:56.596589,0.3873326633276674,,2.7751977938920644,DROWSY,100.0
2026-06-29T20:13:57.195525,0.3862012677373591,,2.816690675459127,DROWSY,100.0
2026-06-29T20:13:57.800054,0.3867734747496425,,2.503985876146821,DROWSY,100.0
2026-06-29T20:13:58.402368,0.3891007546065021,,3.0186247795423142,DROWSY,100.0
2026-06-29T20:13:58.990370,0.39294745664438685,,3.6598942170509186,DROWSY,100.0
2026-06-29T20:13:59.599175,0.3972897231745976,,3.3543397520193188,DROWSY,100.0
2026-06-29T20:14:00.206991,0.4012133301578901,,3.064553710900591,DROWSY,100.0
2026-06-29T20:14:00.803796,0.4050351596404271,,2.9035954219882183,DROWSY,100.0
2026-06-29T20:14:01.401728,0.4092960644960871,,3.092825911906034,DROWSY,100.0
2026-06-29T20:14:02.001042,0.4129992398292119,,3.0500790448761337,DROWSY,100.0
2026-06-29T20:14:02.609020,0.41622679893963965,,3.2529716802793383,DROWSY,100.0
2026-06-29T20:14:03.216505,0.42033887707223594,,2.9838347887328247,DROWSY,100.0
2026-06-29T20:14:03.834805,0.424531811915821,,2.9644205813569013,DROWSY,100.0
2026-06-29T20:14:04.431714,0.4259934249698586,,2.915566420049771,DROWSY,100.0
2026-06-29T20:14:05.011820,0.4265758858191766,,3.0683897820705677,DROWSY,100.0
2026-06-29T20:14:05.611550,0.4230469975324634,,3.1466869538854514,DROWSY,100.0
2026-06-29T20:14:06.219802,0.41904865505717576,,2.6224979961484194,DROWSY,100.0
2026-06-29T20:14:06.818005,0.413387680146541,,2.639480966476128,DROWSY,100.0
2026-06-29T20:14:07.419828,0.4092470830296401,,2.659074411883797,DROWSY,100.0
2026-06-29T20:14:08.004835,0.4070820920912532,,2.680214374170605,DROWSY,100.0
2026-06-29T20:14:08.607204,0.4070636416547729,,2.908606956039697,DROWSY,100.0
2026-06-29T20:14:09.200336,0.40822606934401134,,2.816724797591411,DROWSY,100.0
2026-06-29T20:14:09.807203,0.4095922630773034,,2.810395838974435,DROWSY,100.0
