timestamp,ear,perclos,mar,state,drowsy_score
2026-06-29T20:30:48.853542,0.38767864628968474,,2.664602324859149,DROWSY,10.0
2026-06-29T20:30:50.501573,0.3729625553970786,,2.84941900658087,DROWSY,19.7
2026-06-29T20:30:52.088260,0.37340373622218875,,2.697361258524628,DROWSY,29.4
2026-06-29T20:30:53.710496,0.37337738005308085,,2.7463156497708052,DROWSY,39.099999999999994
2026-06-29T20:30:55.321253,0.3717490539492221,,2.7254678423153154,DROWSY,48.8
2026-06-29T20:30:56.901266,0.3698333655495525,,2.710151493071684,DROWSY,58.5
2026-06-29T20:30:58.476639,0.368803497387,,2.785982373899975,DROWSY,68.2
2026-06-29T20:31:00.094728,0.3676136171802351,,2.7701104565869943,DROWSY,77.9
2026-06-29T20:31:01.680518,0.3656159495594451,,2.644984553239773,DROWSY,87.60000000000001
2026-06-29T20:31:03.255134,0.36436575649724956,,2.7036977290040176,DROWSY,97.30000000000001
2026-06-29T20:31:04.868864,0.36463447293613344,,2.645085890613622,DROWSY,100.0
2026-06-29T20:31:06.536661,0.36674786811307714,,2.7727089616750464,DROWSY,100.0
2026-06-29T20:31:08.089678,0.3698218313800373,,2.7509634204532305,DROWSY,100.0
2026-06-29T20:31:09.675985,0.3725765467797511,,2.7989956698657146,DROWSY,100.0
2026-06-29T20:31:11.267811,0.37353995807065166,,2.738739607529945,DROWSY,100.0
2026-06-29T20:31:12.850271,0.3749212894914662,,2.6928610746448376,DROWSY,100.0
2026-06-29T20:31:14.491837,0.3777264950043837,,2.834105871877981,DROWSY,100.0
