timestamp,ear,perclos,mar,state,drowsy_score
2026-06-30T00:53:41.820311,0.34626597158876765,,2.8059597901377162,AWAKE,0.0
2026-06-30T00:53:42.064741,0.35441382536966504,,2.7350382792367474,AWAKE,0.0
2026-06-30T00:53:42.264292,0.35510133285141465,,2.885749747289406,AWAKE,0.0
2026-06-30T00:53:42.418208,0.3571644676642514,,2.793739776093368,AWAKE,0.0
2026-06-30T00:53:42.584924,0.35936372465412453,,2.829460529530873,AWAKE,0.0
2026-06-30T00:53:42.735719,0.3605258659956248,,2.8131613184912627,AWAKE,0.0
2026-06-30T00:53:42.885606,0.3603936855214734,,2.8007785861021626,AWAKE,0.0
2026-06-30T00:53:43.042455,0.3606959307033064,,2.7415507344355867,AWAKE,0.0
2026-06-30T00:53:43.201124,0.36270006819425027,,2.735522300365158,AWAKE,0.0
2026-06-30T00:53:43.467938,0.3629059906658121,,2.7741159313426524,AWAKE,0.0
2026-06-30T00:53:43.619767,0.3641962515409352,,2.8090354493514873,AWAKE,0.0
2026-06-30T00:53:43.781814,0.3680623444469256,,2.83901433733079,AWAKE,0.0
2026-06-30T00:53:44.269300,0.37622845734392224,,2.8803641501133885,AWAKE,0.0
2026-06-30T00:53:44.438205,0.38190973618497703,,2.8918057514946462,AWAKE,0.0
2026-06-30T00:53:44.605492,0.3897915676625251,,2.6508766695349415,AWAKE,0.0
2026-06-30T00:53:44.768369,0.3971862832229262,,2.715042489218923,AWAKE,0.0
2026-06-30T00:53:44.927160,0.4039067530090072,,2.7588901390858482,AWAKE,0.0
2026-06-30T00:53:45.103355,0.40940910420258714,,2.796597205514361,AWAKE,0.0
2026-06-30T00:53:45.282754,0.4125737826493297,,2.6742008342270993,AWAKE,0.0
2026-06-30T00:53:45.440657,0.4128067710718651,,2.835801869696402,AWAKE,0.0
2026-06-30T00:53:45.582835,0.41440168743348577,,2.599996524218355,AWAKE,0.0
2026-06-30T00:53:45.735151,0.4133176016202655,,2.845517755288519,AWAKE,0.0
2026-06-30T00:53:45.889011,0.410507804022672,,2.748555333670108,AWAKE,0.0
2026-06-30T00:53:46.032660,0.40729190460371717,,2.6137046709674197,AWAKE,0.0
2026-06-30T00:53:46.178707,0.4033737973154708,,1.1784569767846107,AWAKE,0.0
2026-06-30T00:53:46.320351,0.39865043843367837,,2.672406011076525,AWAKE,0.0
2026-06-30T00:53:46.466775,0.39509655023910223,,2.767743953781413,AWAKE,0.0
2026-06-30T00:53:46.606937,0.3914180196474587,,2.7420120102017265,AWAKE,0.0
2026-06-30T00:53:46.757313,0.3881422079341068,,2.773621695773244,AWAKE,0.0
2026-06-30T00:53:46.901753,0.3853993509884702,,2.8894034783050344,AWAKE,0.0
2026-06-30T00:53:47.044485,0.38325849481609375,,2.739605533190267,AWAKE,0.0
2026-06-30T00:53:47.191407,0.3814820580904139,,2.78156445638894,AWAKE,0.0
